node:0;0.5635889642582841;0.09793420179603529
node:1;0.563463920216949;0.7288895034692092
node:2;0.6271431947773768;0.23598268550372692
node:3;0.8269326562956524;0.8357848206674444
node:4;0.847275628208725;0.9490660821937129
node:5;0.7272111631373468;0.5840406547480766
node:6;0.8292896283944172;0.35226368608060477
node:7;0.37547517358168714;0.5129276315063815
node:8;0.4253164469886349;0.37958347705485584
node:9;0.08492477495314488;0.6640864600495772
node:10;0.8349014029105468;0.06974082194503262
node:11;0.47534646977734196;0.23249155494392104
node:12;0.36349017858436006;0.6126275358210168
node:13;0.5364410286225878;0.7868230237800636
node:14;0.8465106720646907;0.15870014360099272
node:15;0.707037623040983;0.8135863666027604
node:16;0.5185921153962414;0.5262835147326392
node:17;0.4023231267901719;0.44943741308842144
node:18;0.5007037799790391;0.7843497945693955
node:19;0.9457773937749728;0.12413538776156141
node:20;0.05386115375592704;0.4253246048176428
node:21;0.9194264976121186;0.8739071256933052
node:22;0.727723266081878;0.3002399991948982
node:23;0.29302957989829226;0.8323649628146405
node:24;0.40579202396052605;0.112228276184965
node:25;0.11959580042702944;0.7612544203642574
node:26;0.12057807505320095;0.27217736738674625
node:27;0.23604586649985215;0.5933843337338736
node:28;0.0810488791560704;0.9994150070514084
node:29;0.8652884712417528;0.28756431925336456
node:30;0.31394071182067695;0.2514241402896503
node:31;0.43705163286019666;0.3604478963970674
node:32;0.44119924867535487;0.04511561982265888
node:33;0.33263321119562594;0.6691499117572043
node:34;0.19509581748173366;0.7619726636343928
node:35;0.7597959432213575;0.12062406738545295
node:36;0.7225736609756999;0.9644595974763986
node:37;0.6773102473483898;0.5000498968069214
node:38;0.7741448231229441;0.14416408778371193
node:39;0.42345747633059727;0.721512200876591
node:40;0.15246964047237233;0.3081645276661795
node:41;0.5305348088590106;0.5003488169033113
node:42;0.8441665167827549;0.18674351314546467
node:43;0.7584678557044857;0.44547292346860046
node:44;0.8645691939454319;0.9661061872062828
node:45;0.8066569462033539;0.8257298477283945
node:46;0.36929779393135453;0.025610178752032087
node:47;0.6736593895597229;0.264432796889703
node:48;0.10068239617556729;0.48814030857474944
node:49;0.20201920667919493;0.9392731925013216
node:50;0.8781989891709385;0.10214585797604503
node:51;0.05020371588819128;0.4065147708940672
node:52;0.005131447256746302;0.8879980269760691
node:53;0.8908196049464243;0.06092474288194316
node:54;0.5176749292452317;0.04122865451079327
node:55;0.7516202832212213;0.19169781210789594
node:56;0.08625105671444422;0.3544873840353706
node:57;0.8591511354549287;0.3822935707383692
node:58;0.7002399597217438;0.4060423259456153
node:59;0.674741960902308;0.07924713106670689
node:60;0.6786149569350235;0.5886300044654713
node:61;0.7072777929863766;0.10228708767767614
node:62;0.45067028695643263;0.05051132733213848
node:63;0.01334878385153837;0.40610340375768217
node:64;0.7481275966512054;0.9477079676643989
node:65;0.1879330386597714;0.7947941831093107
node:66;0.031015639238906045;0.05508044201069717
node:67;0.18078720139267523;0.6104509555184783
node:68;0.6608928088880826;0.6614740903731046
